"Site","Plot","TIMESTAMP","Instrument","Instrument_ID","Sensor_ID","Location","Value","research_name","Source_file","F_OOB","F_OOS","F_MAD"
"SWH","SWAMP","2024-12-23 16:00:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-23 16:15:00","AquaTROLL600","A",,,-368.3,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-23 16:30:00","AquaTROLL600","A",,,-368,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-23 16:45:00","AquaTROLL600","A",,,-368,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-23 17:00:00","AquaTROLL600","A",,,-368,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-23 17:15:00","AquaTROLL600","A",,,-368.5,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-23 17:30:00","AquaTROLL600","A",,,-368.3,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-23 17:45:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-23 18:00:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-23 18:15:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-23 18:30:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-23 18:45:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-23 19:00:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-23 19:15:00","AquaTROLL600","A",,,-367.9,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-23 19:30:00","AquaTROLL600","A",,,-367.9,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-23 19:45:00","AquaTROLL600","A",,,-368,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-23 20:00:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-23 20:15:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-23 20:30:00","AquaTROLL600","A",,,-368,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-23 20:45:00","AquaTROLL600","A",,,-368,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-23 21:00:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-23 21:15:00","AquaTROLL600","A",,,-368,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-23 21:30:00","AquaTROLL600","A",,,-368,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-23 21:45:00","AquaTROLL600","A",,,-368,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-23 22:00:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-23 22:15:00","AquaTROLL600","A",,,-368.4,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-23 22:30:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-23 22:45:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-23 23:00:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-23 23:15:00","AquaTROLL600","A",,,-368,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-23 23:30:00","AquaTROLL600","A",,,-367.9,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-23 23:45:00","AquaTROLL600","A",,,-368,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 00:00:00","AquaTROLL600","A",,,-368,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 00:15:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 00:30:00","AquaTROLL600","A",,,-368,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 00:45:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 01:00:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 01:15:00","AquaTROLL600","A",,,-368.4,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 01:30:00","AquaTROLL600","A",,,-368.3,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 01:45:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 02:00:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 02:15:00","AquaTROLL600","A",,,-368.5,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 02:30:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 02:45:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 03:00:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 03:15:00","AquaTROLL600","A",,,-368.4,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 03:30:00","AquaTROLL600","A",,,-368.3,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 03:45:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 04:00:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 04:15:00","AquaTROLL600","A",,,-368.5,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 04:30:00","AquaTROLL600","A",,,-368.3,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 04:45:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 05:00:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 05:15:00","AquaTROLL600","A",,,-368.3,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 05:30:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 05:45:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 06:00:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 06:15:00","AquaTROLL600","A",,,-368.3,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 06:30:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 06:45:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 07:00:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 07:15:00","AquaTROLL600","A",,,-367.9,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 07:30:00","AquaTROLL600","A",,,-367.9,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 07:45:00","AquaTROLL600","A",,,-368,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 08:00:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 08:15:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 08:30:00","AquaTROLL600","A",,,-368,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 08:45:00","AquaTROLL600","A",,,-368,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 09:00:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 09:15:00","AquaTROLL600","A",,,-367.9,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 09:30:00","AquaTROLL600","A",,,-367.9,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 09:45:00","AquaTROLL600","A",,,-368,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 10:00:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 10:15:00","AquaTROLL600","A",,,-368.3,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 10:30:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 10:45:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 11:00:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 11:15:00","AquaTROLL600","A",,,-368,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 11:30:00","AquaTROLL600","A",,,-368,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 11:45:00","AquaTROLL600","A",,,-368,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 12:00:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 12:15:00","AquaTROLL600","A",,,-368.3,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 12:30:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 12:45:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 13:00:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 13:15:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 13:30:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 13:45:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 14:00:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 14:15:00","AquaTROLL600","A",,,-368.4,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 14:30:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 14:45:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 15:00:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 15:15:00","AquaTROLL600","A",,,-367.9,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 15:30:00","AquaTROLL600","A",,,-367.9,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 15:45:00","AquaTROLL600","A",,,-368,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 16:00:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 16:15:00","AquaTROLL600","A",,,-368.3,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 16:30:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 16:45:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 17:00:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 17:15:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 17:30:00","AquaTROLL600","A",,,-368,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 17:45:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 18:00:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 18:15:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 18:30:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 18:45:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 19:00:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 19:15:00","AquaTROLL600","A",,,-367.9,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 19:30:00","AquaTROLL600","A",,,-367.9,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 19:45:00","AquaTROLL600","A",,,-368,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 20:00:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 20:15:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 20:30:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 20:45:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 21:00:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 21:15:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 21:30:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 21:45:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 22:00:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 22:15:00","AquaTROLL600","A",,,-368.3,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 22:30:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 22:45:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 23:00:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 23:15:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 23:30:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-24 23:45:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 00:00:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 00:15:00","AquaTROLL600","A",,,-368.4,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 00:30:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 00:45:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 01:00:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 01:15:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 01:30:00","AquaTROLL600","A",,,-368,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 01:45:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 02:00:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 02:15:00","AquaTROLL600","A",,,-368.4,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 02:30:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 02:45:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 03:00:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 03:15:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 03:30:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 03:45:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 04:00:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 04:15:00","AquaTROLL600","A",,,-368.4,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 04:30:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 04:45:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 05:00:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 05:15:00","AquaTROLL600","A",,,-368.3,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 05:30:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 05:45:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 06:00:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 06:15:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 06:30:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 06:45:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 07:00:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 07:15:00","AquaTROLL600","A",,,-368.3,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 07:30:00","AquaTROLL600","A",,,-368.3,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 07:45:00","AquaTROLL600","A",,,-368.3,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 08:00:00","AquaTROLL600","A",,,-368.3,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 08:15:00","AquaTROLL600","A",,,-368.5,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 08:30:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 08:45:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 09:00:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 09:15:00","AquaTROLL600","A",,,-368.4,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 09:30:00","AquaTROLL600","A",,,-368.3,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 09:45:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 10:00:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 10:15:00","AquaTROLL600","A",,,-368,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 10:30:00","AquaTROLL600","A",,,-367.9,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 10:45:00","AquaTROLL600","A",,,-368,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 11:00:00","AquaTROLL600","A",,,-368,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 11:15:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 11:30:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 11:45:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 12:00:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 12:15:00","AquaTROLL600","A",,,-368.4,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 12:30:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 12:45:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 13:00:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 13:15:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 13:30:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 13:45:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 14:00:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 14:15:00","AquaTROLL600","A",,,-368.3,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 14:30:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 14:45:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 15:00:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 15:15:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 15:30:00","AquaTROLL600","A",,,-368,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 15:45:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 16:00:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 16:15:00","AquaTROLL600","A",,,-368.3,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 16:30:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 16:45:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 17:00:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 17:15:00","AquaTROLL600","A",,,-368,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 17:30:00","AquaTROLL600","A",,,-367.9,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 17:45:00","AquaTROLL600","A",,,-368,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 18:00:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 18:15:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 18:30:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 18:45:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 19:00:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 19:15:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 19:30:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 19:45:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 20:00:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 20:15:00","AquaTROLL600","A",,,-368.4,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 20:30:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 20:45:00","AquaTROLL600","A",,,-368.2,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 21:00:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 21:15:00","AquaTROLL600","A",,,-368,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 21:30:00","AquaTROLL600","A",,,-368,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 21:45:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 22:00:00","AquaTROLL600","A",,,-368.1,"gw-ph-orp","b23be1c3",0,0,
"SWH","SWAMP","2024-12-25 22:15:00","AquaTROLL600","A",,,-368.3,"gw-ph-orp","b23be1c3",0,0,
